EventNumber,mBB,dRBB,dPhiVBB,dPhiLBmin,Mtop,dYWH,pTV,pTB1,pTB2,mTW,MET
3933021,102.216171265,1.2076985836,3.12193584442,3.07744407654,200972.328125,0.345464974642,203051.546875,164.252166748,33.4186973572,14037.0117188,92.6037445068
39104277,175.0,3.11081504822,3.12128376961,0.787910759449,253859.515625,0.878580093384,210938.25,350.0,180.0,173628.265625,237.886672974
825556,127.477729797,1.24914908409,3.13078093529,2.13644981384,240279.46875,1.30045068264,198824.5,155.498321533,71.5025024414,17080.8613281,145.652557373
1466983,175.0,3.3446290493,3.07009553909,1.42636573315,410157.09375,0.893161833286,197388.984375,221.425827026,83.4224014282,54395.9804688,49.4956092834
948854,175.0,2.5882768631,3.07955026627,0.393716335297,119678.382812,1.0920085907,320043.65625,321.835174561,45.6732902527,55966.1640625,221.672073364
1155929,175.0,1.61129188538,3.12034106255,2.64166069031,554664.6875,0.415190935135,322901.96875,330.268463135,180.0,53658.234375,193.993408203
1249892,175.0,3.15130257607,3.11614274979,0.926067113876,140603.328125,2.59890890121,157022.484375,202.120635986,59.702709198,22847.046875,66.940788269
47964530,118.063072205,1.63953781128,3.09726476669,2.49861192703,162971.71875,0.446761667728,175094.546875,147.517150879,24.3924846649,61183.6210938,120.13822937
3290457,113.432571411,1.63069581985,3.13154530525,2.49435806274,167119.0625,0.611364364624,165379.625,130.965515137,25.5404624939,74947.203125,113.464141846
809755,175.0,3.11525344849,3.07935452461,0.305270791054,122364.335938,0.768597066402,173704.71875,323.424468994,109.438873291,55185.0195312,88.4123153687
30640466,158.979034424,1.99941956997,3.12073254585,1.43756628036,158522.625,0.878865838051,150948.0625,124.027206421,42.3182640076,102655.734375,81.1957168579
40136894,175.0,2.42883086205,3.10598731041,2.78546690941,178846.609375,0.857508778572,207638.96875,188.787124634,28.4829101562,37474.703125,133.612060547
2282485,67.7080764771,0.706775069237,3.10795211792,2.51575136185,479025.78125,2.51790952682,177346.015625,151.118545532,29.0277671814,125816.34375,20.3670711517
292948,44.2543449402,0.556548237801,3.13561534882,2.12399291992,178504.4375,0.439487546682,152676.875,118.4375,37.1616439819,81917.28125,109.383125305
7198176,48.2324256897,0.658055722713,3.13040566444,3.10729646683,210171.203125,0.531828165054,162521.5,115.07938385,36.1161422729,165480.328125,34.7661476135
2340705,114.360427856,1.05988693237,3.11360692978,2.70925474167,232445.875,0.069363951683,335956.03125,293.470947266,27.8781738281,119510.078125,101.447555542
6545103,97.6084671021,1.49497616291,3.13329148293,2.14325141907,206055.640625,0.711394488811,152518.796875,136.679138184,27.5851364136,122761.257812,22.1396617889
385951,115.987594604,1.30407118797,3.14102101326,1.70039355755,207177.671875,0.36582043767,166449.296875,130.079940796,56.639995575,66698.5859375,137.435699463
374600,128.187423706,1.0871219635,3.12959361076,2.50916671753,251232.75,0.58378058672,251606.671875,220.852676392,63.9882049561,74524.453125,179.913208008
1786155,175.0,3.01127576828,3.07957243919,0.371181696653,166684.84375,1.24392330647,160309.0625,236.719116211,95.780708313,36724.0742188,127.568237305
2379551,112.976539612,1.68651199341,3.09750580788,1.38792335987,148414.578125,0.72515976429,154986.328125,138.295547485,30.1655158997,60176.0234375,113.980445862
719434,53.9780006409,0.464151978493,3.12807583809,2.72536325455,226973.984375,1.10712969303,227813.5,189.927810669,33.9844589233,79874.1015625,119.572776794
1862171,173.52381897,1.9466573,3.11004734039,2.00167536736,521413.0,2.83811211586,158253.015625,141.608383179,57.9187355042,38707.7851562,15.9339284897
24788237,175.0,2.2190656662,3.11729478836,1.37020111084,211427.828125,1.15262711048,158597.46875,149.166107178,95.6985702515,108622.0,68.7292709351
607251,175.0,2.56307196617,3.09885692596,1.10676729679,216536.578125,0.717124521732,196673.234375,275.162994385,142.334014893,24328.28125,40.3383636475
1038352,175.0,2.3581097126,3.10262084007,1.98143434525,395732.0,1.1479575634,193710.765625,173.333709717,52.365852356,65839.4140625,129.903808594
6691241,175.0,2.78371691704,3.11078619957,1.02084422112,280124.28125,1.1485106945,191243.46875,208.328231812,40.1314849854,41021.4960938,24.3996295929
305107,141.979431152,1.04129695892,3.07455515862,2.55524468422,236553.0625,0.169326931238,335637.5625,350.0,35.0322036743,21306.0429688,103.086952209
890826,175.0,2.67916035652,3.05840754509,1.06084549427,189243.5,0.74415653944,282934.75,253.104156494,28.7362365723,48806.6835938,261.608398438
2143032,103.25680542,0.70391446352,3.13966083527,2.6255300045,350248.5625,2.38080024719,403363.28125,337.798278809,44.6977462769,56162.6757812,310.364135742
32432532,175.0,2.83545422554,3.12648010254,0.883190393448,142086.78125,0.666597902775,151900.84375,208.878555298,81.363319397,201576.9375,59.4501914978
7070495,46.5752182007,0.473349779844,3.02434468269,2.40444779396,364815.8125,2.1241133213,182537.453125,123.285217285,65.5352020264,102267.257812,112.1795578
23635617,175.0,1.94191277027,2.50174617767,0.718439459801,178755.53125,1.28768229485,154784.984375,143.337844849,85.6038131714,72005.6796875,97.6326065063
770169,116.839736938,0.904451668262,3.12475609779,2.4911262989,354882.28125,0.571654260159,235129.078125,130.118988037,125.173439026,27448.0722656,172.243637085
173424,175.0,3.70927429199,3.10075378418,2.29456067085,333491.5625,0.357777506113,228710.59375,242.655532837,31.786655426,77544.6484375,197.952545166
420697,117.350997925,0.965810358524,3.1345243454,2.72809290886,308933.9375,0.378699034452,205536.484375,136.985549927,68.6866607666,101613.257812,83.1019744873
3013665,106.500213623,0.617470741272,3.08648943901,2.83453011513,417282.625,0.114847421646,322037.90625,218.01234436,128.525970459,27259.7734375,114.482086182
3819942,175.0,2.59918022156,3.0783059597,1.35393965244,182011.890625,0.95950204134,153356.84375,171.643325806,77.3656768799,36958.7695312,58.4059181213
6494205,82.960319519,1.21955227852,3.04664206505,2.2891793251,165949.0,0.872826039791,179908.1875,158.122421265,27.335849762,42717.3789062,73.7489624023
110864,175.0,1.92220199108,3.01313614845,2.24114084244,284816.75,1.08412635326,197281.734375,160.742935181,101.032028198,29788.1445312,97.7829437256
447415,109.981819153,1.13322556019,3.14019608498,2.46265792847,241757.375,0.264102697372,181634.0625,124.938453674,73.2919387817,20436.0839844,69.2211608887
4616901,66.1252212524,0.985647201538,3.08379721642,2.38614034653,159368.265625,0.0195970386267,154976.8125,139.096313477,23.0853023529,48268.7382812,66.990234375
566717,110.903999329,1.55690598488,3.12665343285,2.89966869354,174084.109375,0.49234521389,161231.28125,126.44052887,28.3387928009,11014.0927734,135.156204224
1796732,175.0,2.86932110786,3.11188459396,1.04682254791,158255.984375,0.487839847803,292324.6875,294.479400635,30.0230464935,69130.3984375,102.320724487
2252954,99.5352172852,1.4055236578,3.02839899063,2.71057581902,169148.78125,0.549174964428,153319.3125,123.701065063,29.3802108765,25322.8066406,39.1360549927
866406,175.0,4.00048446655,3.12648558617,0.296525537968,419937.0,1.22578990459,209185.234375,232.668991089,46.6660919189,74233.34375,112.44670105
7340980,103.119636536,1.81479942799,3.1268427372,2.83120846748,192467.390625,0.30627951026,153096.4375,98.2278137207,21.6428642273,22183.5019531,22.3109760284
20220354,97.2671813965,1.36373233795,3.13722920418,1.67127370834,195021.1875,0.474418729544,151604.078125,87.2778396606,41.0332183838,67351.4921875,123.108833313
34022531,175.0,2.80771923065,3.12104272842,0.430515170097,139431.4375,0.453763186932,213839.578125,254.425430298,79.3641662598,66078.890625,114.414100647
181469,119.799926758,0.543433189392,3.08353090286,2.86804485321,600595.6875,0.89606410265,394944.40625,207.917785645,180.0,198331.8125,47.1474304199
1631239,166.187332153,2.45044493675,2.96553063393,1.35921895504,143749.109375,0.791676402092,179849.765625,157.966430664,26.5385513306,64580.0585938,81.4987182617
2216699,175.0,2.9000453949,3.08252358437,0.693589270115,143056.8125,1.10888934135,296566.09375,350.0,42.4764251709,37683.171875,235.965881348
793415,131.543380737,1.43620491028,3.1379301548,1.22369384766,195962.34375,0.521389663219,244757.9375,229.178741455,39.3801803589,80262.9609375,206.380661011
698105,175.0,3.26146626472,3.11533427238,0.168863296509,100796.632812,0.312687933445,300327.15625,315.061248779,21.0345745087,5095.84570312,213.0078125
6991,112.502479553,0.976539552212,3.01232218742,2.57738614082,289293.71875,0.0592771172523,196662.546875,138.463638306,44.863483429,26777.4648438,142.443557739
6695174,62.3190116882,0.698105812073,2.98916292191,2.63327765465,321310.3125,2.644343853,170389.046875,125.756866455,48.5988502502,30047.7089844,102.442985535
659205,116.800842285,0.708436369896,3.1409881115,2.49037885666,401023.59375,0.254615724087,272979.0,165.729705811,127.452560425,64672.5195312,151.611465454
2883119,151.443359375,3.25369620323,3.13060379028,0.24371778965,160527.21875,0.89717644453,151081.4375,187.681182861,21.6659126282,113234.25,39.1236305237
3914001,98.0524139404,1.08438920975,3.12964224815,2.44219493866,209791.15625,0.529900431633,206176.15625,164.887207031,42.0724945068,62232.3945312,170.900115967
419341,125.934524536,1.38578391075,3.13543272018,1.93084847927,204804.484375,0.118005484343,270394.28125,254.924301147,30.1141643524,56122.171875,132.077789307
40911850,175.0,2.51638388634,3.12402915955,0.558399915695,155327.546875,1.46925520897,203909.375,202.828811646,52.5904083252,194189.375,237.089279175
270365,138.216690063,0.805727422237,3.10707998276,2.68290805817,460243.5625,0.0861946195364,353787.46875,201.111801147,135.758026123,78134.65625,153.149963379
6742450,175.0,2.72081422806,3.11634540558,1.71526241302,183942.09375,1.32372999191,159212.359375,197.874343872,90.1408004761,33582.6796875,129.94984436
4187219,175.0,3.04448771477,3.13363242149,1.43005383015,378935.3125,0.602592587471,250576.6875,350.0,169.742355347,119224.984375,175.21434021
438308,175.0,3.00004029274,3.13764929771,0.332649767399,107512.492188,0.2063716501,169959.40625,254.513977051,83.3303833008,60285.1171875,127.845161438
1108457,81.5654144287,0.755031347275,3.07489871979,2.962215662,269502.84375,0.115671403706,181054.390625,118.994888306,75.1084518433,12021.4189453,141.171234131
48787282,175.0,3.66007900238,3.09273886681,0.125643253326,219060.796875,0.751227557659,450000.0,350.0,180.0,59269.0039062,94.4260253906
2783569,44.7125167847,0.614494264126,3.13316178322,2.83829689026,147947.28125,0.564337968826,153213.78125,130.186828613,21.925868988,55853.8046875,50.1783485413
366290,103.578277588,0.844046592712,3.07812547684,2.68769478798,288603.5625,0.829124331474,254358.921875,218.394592285,46.7533760071,76971.375,18.9435596466
1653649,175.0,3.11268687248,3.07634425163,2.58135557175,213567.09375,0.425011575222,222891.984375,194.019973755,20.3490200043,59623.5039062,50.9826583862
2719563,77.6401672363,0.921949207783,3.11845183372,2.38775658607,201218.78125,0.198745250702,152338.453125,127.027763367,43.5844955444,57805.078125,114.488044739
558347,138.861358643,1.76535928249,3.10737586021,2.02711558342,235096.46875,0.781012892723,157918.890625,133.434997559,45.117893219,75591.0234375,134.348098755
810691,121.232597351,0.744328677654,3.12329411507,2.38613009453,359938.125,0.734120726585,375099.53125,301.188812256,81.8444747925,81667.671875,221.272949219
774980,129.843139648,0.813519239426,3.13824248314,2.84602570534,391311.46875,0.031160922721,308292.65625,201.921463013,118.625045776,52337.7578125,93.752281189
3412258,166.668762207,2.65640616417,2.68933486938,2.00258564949,157404.25,2.16198396683,177830.828125,123.795257568,22.5621528625,44087.0390625,148.101593018
4919756,69.4527664185,0.671179234982,3.12754607201,2.55669021606,194201.578125,1.25990962982,220916.0625,195.836898804,26.017408371,62825.8867188,53.96043396
4422260,107.136642456,1.38682258129,2.95305204391,1.88020586967,174568.984375,0.0913520380855,200553.125,160.265380859,26.600522995,26595.0585938,128.69720459
2578807,60.5377655029,0.72141122818,2.95306372643,2.55353784561,157330.8125,0.282765030861,181557.40625,139.883529663,31.3310890198,136029.078125,128.797348022
1284615,64.9302215576,0.963546276093,2.95967721939,2.32006049156,180502.046875,0.795037209988,154666.046875,104.673553467,28.6422977448,70537.171875,92.195640564
7190776,59.6298675537,0.88781362772,3.13872933388,3.01813721657,354284.84375,3.26215147972,168743.984375,140.874969482,25.1699962616,6192.47753906,88.2037963867
571127,175.0,0.922455430031,3.08762812614,2.04385519028,406251.15625,0.0895617008209,376659.625,284.30166626,173.25881958,107372.859375,314.510070801
1158452,175.0,3.04007530212,3.11886501312,0.107872903347,125741.054688,0.350673794746,162752.328125,300.120666504,141.519821167,35476.8164062,98.84034729
960864,103.735969543,1.04570555687,3.03900074959,2.33662891388,239036.6875,1.09414494038,193487.40625,149.065170288,60.6377601624,9827.61230469,54.526550293
889224,104.417396545,1.56523454189,3.10132288933,2.33945798874,238591.375,1.67277669907,173388.828125,150.859466553,25.4927864075,59376.984375,66.6529541016
29136200,76.9211730957,1.10571086407,3.08902645111,1.85249066353,160777.5625,0.557473838329,185553.546875,160.789520264,25.8681945801,78679.203125,99.9090423584
8497000,46.6092796326,0.52375715971,3.13586401939,2.7421836853,212214.59375,1.15027141571,183168.015625,150.369018555,28.1994361877,148279.15625,37.19272995
99413,110.215141296,1.12176918983,3.11713671684,2.73658084869,213980.109375,0.44662886858,182361.453125,163.11416626,52.3801651001,20602.5605469,115.809295654
4595002,123.708702087,1.07503843307,3.1291975975,2.78454780579,285164.84375,0.783123910427,204666.828125,118.085380554,87.0050811768,68370.3515625,78.7573776245
52805,80.9256744385,0.875608384609,3.11172294617,2.45580077171,280099.0625,1.13836312294,173066.25,129.064758301,63.2742729187,40716.609375,132.873962402
1374979,175.0,1.90941143036,3.12954235077,1.78108215332,304113.4375,1.98927247524,210462.109375,224.329193115,70.0803909302,49623.0507812,96.8371276855
733422,175.0,2.44601869583,3.06360697746,1.77931571007,542604.0625,1.8308416605,164423.59375,260.260406494,180.0,31748.2734375,106.257362366
879170,145.291564941,1.45122230053,3.11969566345,2.43708181381,287508.375,1.40993309021,172456.03125,128.108932495,69.6889266968,21554.7597656,51.4182853699
4221484,39.8143577576,0.534022569656,3.08864068985,1.69411063194,180181.296875,0.592998147011,152690.21875,123.218727112,30.4469776154,77513.9140625,140.504074097
2663381,67.5868759155,0.532631874084,3.13417983055,2.40686440468,236171.078125,0.735509753227,431461.1875,350.0,23.7120742798,78951.0546875,277.81729126
765230,175.0,2.41391348839,3.08494615555,1.29983973503,173971.5625,1.19234728813,163119.28125,193.411346436,74.9672241211,32861.6835938,37.7108306885
2499863,175.0,1.74716758728,3.04744815826,2.68784952164,243754.265625,0.516450285912,210012.609375,160.295257568,53.2440299988,86155.8984375,43.6625137329
4006989,48.1697845459,0.574849486351,3.09576129913,2.90718746185,170980.703125,0.316621094942,162576.21875,127.82472229,30.3699607849,14555.3339844,65.2904510498
36761327,107.934829712,1.52851235867,3.08831810951,2.39985108376,164119.78125,0.00610043900087,188014.140625,155.437789917,30.8643321991,71187.7890625,98.5105285645
2829789,175.0,3.36815261841,3.12718486786,0.125838279724,370928.875,1.71067547798,198105.1875,215.288452148,30.0108299255,70920.234375,160.510726929
3857741,108.658477783,1.11516523361,3.13353896141,2.15128016472,258080.171875,0.158617138863,168181.453125,105.1145401,90.5742263794,80528.0078125,83.9854431152
10543061,175.0,2.0498726368,3.06936097145,1.12843382359,186805.890625,0.143751457334,313297.34375,350.0,57.5047416687,95743.3359375,28.6568336487
5902,134.576309204,1.24706101418,3.1199388504,2.35902309418,246157.953125,1.24806058407,212029.828125,163.969085693,67.5917892456,65156.9140625,160.962142944
300385,40.208656311,0.466298252344,3.13945126534,2.59450912476,209689.328125,0.0382783189416,170051.5,123.636062622,48.9744567871,47736.9882812,131.490249634
