,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_base_estimator__max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
224,154.813970566,1.06840097904,1.16323419987,61.2212451481,5,340,"{'n_estimators': 340, 'base_estimator__max_depth': 5}",102,1.11324377718,61.5998800843,1.21322462256,60.8426102118,2.29559350014,0.00617897510529,0.0499904226917,0.378634936263
225,160.468119502,1.25889849663,1.16399115499,61.1946276752,5,350,"{'n_estimators': 350, 'base_estimator__max_depth': 5}",98,1.11869636135,61.6288562842,1.20928594864,60.7603990663,7.05113947392,0.192456483841,0.0452947936445,0.434228608947
226,165.25653851,1.15341603756,1.16784175242,61.3615125302,5,360,"{'n_estimators': 360, 'base_estimator__max_depth': 5}",73,1.11871476608,61.9235216463,1.21696873876,60.7995034141,1.83971130848,0.0526629686356,0.0491269863418,0.562009116144
227,166.302379966,1.12939548492,1.16789348542,61.6366804234,5,370,"{'n_estimators': 370, 'base_estimator__max_depth': 5}",71,1.12106929354,62.0865750344,1.21471767731,61.1867858124,2.27099192142,0.00701951980591,0.0468241918878,0.449894611016
228,166.969668984,1.14330041409,1.16648859689,61.4665516036,5,380,"{'n_estimators': 380, 'base_estimator__max_depth': 5}",81,1.11956390467,61.9820912324,1.21341328911,60.9510119749,0.867853999138,0.0123485326767,0.0469246922181,0.515539628772
229,170.875367403,1.18761014938,1.17054511141,61.3989676744,5,390,"{'n_estimators': 390, 'base_estimator__max_depth': 5}",44,1.12807343038,61.9909275265,1.21301679244,60.8070078222,2.43203949928,0.0138840675354,0.0424716810291,0.591959852152
230,177.07208693,1.40841507912,1.18349765514,61.3970066334,5,400,"{'n_estimators': 400, 'base_estimator__max_depth': 5}",1,1.12849811365,61.8948742162,1.23849719664,60.8991390506,5.34053003788,0.211588859558,0.0549995414913,0.497867582814
231,179.855497956,1.28618347645,1.17652177107,61.6052963481,5,410,"{'n_estimators': 410, 'base_estimator__max_depth': 5}",7,1.12682444483,61.9292022894,1.22621909731,61.2813904068,3.32100713253,0.0534685850143,0.049697326239,0.323905941318
232,186.933646917,1.27396905422,1.16804449317,61.6038314891,5,420,"{'n_estimators': 420, 'base_estimator__max_depth': 5}",70,1.12410414901,62.0386086201,1.21198483733,61.1690543581,2.15600204468,0.0142229795456,0.0439403441589,0.434777131028
233,192.090440989,1.47413694859,1.16918836542,62.0684601682,5,430,"{'n_estimators': 430, 'base_estimator__max_depth': 5}",61,1.12237039977,62.2264660294,1.21600633108,61.9104543069,11.0005400181,0.173977971077,0.0468179656556,0.158005861251
234,196.623917937,1.41743397713,1.16650109926,62.1995427796,5,440,"{'n_estimators': 440, 'base_estimator__max_depth': 5}",80,1.12225380051,62.2238523391,1.21074839802,62.1752332201,3.04801309109,0.108771085739,0.0442472987577,0.024309559516
235,199.847493887,1.56731557846,1.16919113763,61.7107696825,5,450,"{'n_estimators': 450, 'base_estimator__max_depth': 5}",60,1.12186285775,62.1500884896,1.21651941751,61.2714508754,1.17250108719,0.214253425598,0.0473282798779,0.439318807098
236,199.839004993,1.7023550272,1.16921290339,62.24131519,5,460,"{'n_estimators': 460, 'base_estimator__max_depth': 5}",59,1.1228670518,62.1713495783,1.21555875498,62.3112808017,3.75709700584,0.253033041954,0.0463458515901,0.0699656117314
237,207.652074099,1.55446851254,1.17020148126,62.0643950932,5,470,"{'n_estimators': 470, 'base_estimator__max_depth': 5}",46,1.12140697505,62.1668123623,1.21899598747,61.9619778242,1.60956692696,0.127344489098,0.04879450621,0.102417269054
238,213.32290256,1.42571651936,1.1740038391,62.1242049107,5,480,"{'n_estimators': 480, 'base_estimator__max_depth': 5}",19,1.12081699829,62.4110968391,1.2271906799,61.8373129822,1.27498042583,0.0398935079575,0.0531868408039,0.286891928433
239,220.268684506,1.57763409615,1.17215266508,62.1485475661,5,490,"{'n_estimators': 490, 'base_estimator__max_depth': 5}",30,1.11844695593,62.3916323336,1.22585837422,61.9054627986,4.13785851002,0.104438066483,0.0537057091439,0.243084767506
240,218.530045152,1.50298392773,1.17175019297,61.9904763183,5,500,"{'n_estimators': 500, 'base_estimator__max_depth': 5}",33,1.11748491801,62.356055486,1.22601546794,61.6248971507,5.68005692959,0.0425530672073,0.0542652749635,0.365579167648
241,221.503888011,1.46309602261,1.17098766248,62.0599327257,5,510,"{'n_estimators': 510, 'base_estimator__max_depth': 5}",37,1.12526554456,62.3624728066,1.2167097804,61.7573926448,3.05951702595,0.00525200366974,0.0457221179193,0.302540080877
242,231.944629073,1.51054286957,1.16911546222,61.9807574886,5,520,"{'n_estimators': 520, 'base_estimator__max_depth': 5}",62,1.11903637878,62.3724079098,1.21919454567,61.5891070675,3.84637105465,0.00740098953247,0.0500790834476,0.391650421177
243,232.698686004,1.57157301903,1.16908417327,62.0314684958,5,530,"{'n_estimators': 530, 'base_estimator__max_depth': 5}",63,1.12103861473,62.4871467041,1.21712973182,61.5757902876,1.65627086163,0.0443451404572,0.0480455585488,0.455678208222
244,229.618417978,1.52192211151,1.17092988961,62.0204605153,5,540,"{'n_estimators': 540, 'base_estimator__max_depth': 5}",38,1.12192752524,62.5276662086,1.21993225399,61.513254822,0.580462932587,0.00239706039429,0.0490023643761,0.507205693271
245,238.224744558,1.67875897884,1.17067620413,62.0014656394,5,550,"{'n_estimators': 550, 'base_estimator__max_depth': 5}",40,1.11744381891,62.5139611566,1.22390858934,61.4889701222,10.6982514858,0.118636965752,0.0532323852131,0.51249551716
246,241.274946094,1.59578692913,1.17185287357,62.0206873609,5,560,"{'n_estimators': 560, 'base_estimator__max_depth': 5}",31,1.11872673554,62.5656406834,1.22497901161,61.4757340383,11.5834439993,0.000985026359558,0.0531261380338,0.544953322517
247,246.424891591,1.60719799995,1.17310939524,62.0045152039,5,570,"{'n_estimators': 570, 'base_estimator__max_depth': 5}",24,1.11817345859,62.5892704716,1.22804533189,61.4197599361,2.56771242619,0.00955700874329,0.0549359366487,0.584755267746
248,250.782214522,1.72515702248,1.17766442579,61.881695369,5,580,"{'n_estimators': 580, 'base_estimator__max_depth': 5}",6,1.13050092367,62.5029629913,1.22482792792,61.2604277467,9.65194761753,0.00802898406982,0.0471635021296,0.621267622282
249,256.501945615,1.65260243416,1.17293851479,61.9024967703,5,590,"{'n_estimators': 590, 'base_estimator__max_depth': 5}",26,1.12835548849,62.5759965789,1.21752154109,61.2289969616,6.47263848782,0.0253374576569,0.0445830263007,0.673499808638
250,260.756566525,2.04022407532,1.16938006956,62.3330660492,5,600,"{'n_estimators': 600, 'base_estimator__max_depth': 5}",56,1.12301679033,62.731107991,1.21574334878,61.9350241073,10.7309625149,0.34202003479,0.0463632792223,0.398041941853
251,267.557951927,1.69004905224,1.16968915985,62.2966967987,5,610,"{'n_estimators': 610, 'base_estimator__max_depth': 5}",54,1.12196819503,62.5927841777,1.21741012468,62.0006094198,9.34524393082,0.0113340616226,0.0477209648247,0.296087378967
252,275.834942937,1.77109241486,1.169217239,62.3800270875,5,620,"{'n_estimators': 620, 'base_estimator__max_depth': 5}",58,1.12377955982,62.782454315,1.21465491818,61.97759986,1.92122805119,0.00770449638367,0.045437679179,0.402427227478
253,276.266999006,1.76505696774,1.16923049179,62.3583445569,5,630,"{'n_estimators': 630, 'base_estimator__max_depth': 5}",57,1.12344271945,62.5557522922,1.21501826413,62.1609368215,3.63518095016,0.00504100322723,0.0457877723357,0.197407735349
254,284.622823596,1.7480609417,1.17569813043,61.9405624499,5,640,"{'n_estimators': 640, 'base_estimator__max_depth': 5}",12,1.12416475758,62.5743251082,1.22723150327,61.3067997916,7.29314053059,0.0108289718628,0.0515333728474,0.633762658279
255,285.955232024,1.76442742348,1.17604273877,62.2037096798,5,650,"{'n_estimators': 650, 'base_estimator__max_depth': 5}",10,1.12606225188,62.7189619746,1.22602322566,61.688457385,3.54116094112,0.0635614395142,0.0499804868904,0.515252294824
256,290.232616067,1.84766995907,1.16834012416,62.3349543108,5,660,"{'n_estimators': 660, 'base_estimator__max_depth': 5}",69,1.12936126469,62.6841535372,1.20731898363,61.9857550844,11.1667369604,0.136396050453,0.0389788594711,0.349199226389
257,289.468141556,1.8455889225,1.16943253164,62.3823190801,5,670,"{'n_estimators': 670, 'base_estimator__max_depth': 5}",55,1.130289537,62.9030131189,1.20857552627,61.8616250414,14.7075195312,0.136832952499,0.0391429946329,0.520694038754
258,290.805016041,1.81921994686,1.16569821204,62.4343672308,5,680,"{'n_estimators': 680, 'base_estimator__max_depth': 5}",85,1.12677516775,62.9692309083,1.20462125634,61.8995035533,17.5635621548,0.0966159105301,0.0389230442961,0.534863677507
259,298.609300137,2.03946053982,1.16977837195,62.5408701646,5,690,"{'n_estimators': 690, 'base_estimator__max_depth': 5}",53,1.12280795265,63.0504892678,1.21674879125,62.0312510614,26.2327289581,0.298631548882,0.0469704192999,0.509619103205
